,Overall Place,Recognition,Team Members,Boat #,Class,Gender,Max Boat Len,Min Boat Width,Rudder,Double Blade,Masters,Adult Youth,Competitors,Team Captions,Competitor count,Class Place,Split Name,Split Time,year,str_split_time,Milage,Split Milage,Hours,str_hours,time_of_day,Split Speed,Finish time
10180,2,1st Tandem Unlimited,Andrew Condie; Brandon Stafford; TC Jay Condie; TC Joseph Bitterly,1845,Tandem Unlimited,Undefined,none,none,True,True,False,False,['Andrew Condie\nBrandon Stafford\n\n'],['Jay Condie\nTC Joseph Bitterly'],1,1,Gonzales,0 days 03:57:00,2024,3:57:0,86.96612639248289,25.721446096202385,0 days 13:32:00,13:32:0,Sat 12:57,6.511758505367692,1 days 23:12:00
10181,3,2nd Unlimited,Brenda Jones; Brian Jones; Chris Bailey; Nate Tart - out at Swinging Bridge; TC Ed Jones; TC James Shuler,4444,Unlimited,Undefined,none,none,True,True,False,False,['Brenda Jones\nBrian Jones\nChris Bailey\nNate Tart - out at Swinging Bridge\n\n'],['Ed Jones\nTC James Shuler'],1,2,Gonzales,0 days 04:08:00,2024,4:8:0,86.96612639248289,25.721446096202385,0 days 14:06:00,14:6:0,Sat 13:8,6.222930507145738,1 days 23:39:00
10182,4,3rd Unlimited,Jonathan Zeek; Holly Orr; William Orr; David Kaiser; TC Melinda Zeek; TC Jacob Henry,357,Unlimited,Undefined,none,none,True,True,False,False,['Jonathan Zeek\nHolly Orr\nWilliam Orr\nDavid Kaiser\n\n'],['Melinda Zeek\nTC Jacob Henry'],1,3,Gonzales,0 days 04:05:00,2024,4:5:0,86.96612639248289,25.721446096202385,0 days 13:45:00,13:45:0,Sat 13:5,6.29912965621283,2 days 00:00:00
10183,5,"2nd Tandem Unlimited
1st Adult Youth",Tommy Yonley; Drew Yonley; TC Jacob Southard; TC Rachel Rask,2,Tandem Unlimited,Undefined,none,none,True,True,False,True,['Tommy Yonley\nDrew Yonley\n\n'],['Jacob Southard\nTC Rachel Rask'],1,2,Gonzales,0 days 04:14:00,2024,4:14:0,86.96612639248289,25.721446096202385,0 days 14:04:00,14:4:0,Sat 13:14,6.075932148709224,2 days 00:02:00
10184,6,1st Unlimited Women,Virginia Parker; Morgan Kohut; Kaitlin Mynar; Shannon Issendorf; TC Debbie Richardson; TC Landen Jiral,113,Women's Unlimited,Female,none,none,True,True,False,False,['Virginia Parker\nMorgan Kohut\nKaitlin Mynar\nShannon Issendorf\n\n'],['Debbie Richardson\nTC Landen Jiral'],1,1,Gonzales,0 days 04:09:00,2024,4:9:0,86.96612639248289,25.721446096202385,0 days 14:17:00,14:17:0,Sat 13:9,6.19793881836202,2 days 01:16:00
10185,7,1st Mixed Tandem Unlimited,Lydia  Huelskamp; Wade Binion; TC Holly Huelskamp; TC Cecili Bugge,111,Tandem Unlimited,Undefined,none,none,True,True,False,False,['Lydia  Huelskamp\nWade Binion\n\n'],['Holly Huelskamp\nTC Cecili Bugge'],1,1,Gonzales,0 days 04:15:00,2024,4:15:0,86.96612639248289,25.721446096202385,0 days 14:47:00,14:47:0,Sat 13:15,6.052104963812326,2 days 02:31:00
10186,8,4th Unlimited,John Moore; Matt Wagner; Jimmy MacMillan; TC Anita Mraz Jenneiahn; TC Bill Jenneiahn,963,Unlimited,Undefined,none,none,True,True,False,False,['John Moore\nMatt Wagner\nJimmy MacMillan\n\n'],['Anita Mraz Jenneiahn\nTC Bill Jenneiahn'],1,4,Gonzales,0 days 04:15:00,2024,4:15:0,86.96612639248289,25.721446096202385,0 days 14:49:00,14:49:0,Sat 13:15,6.052104963812326,2 days 03:15:00
10187,9,1st Solo Unlimited Man,Luke Zolnierowski; TC Anna Winder,97,Men's Solo Unlimited,Male,none,none,True,True,False,False,['Luke Zolnierowski\n\n'],['Anna Winder'],1,1,Gonzales,0 days 04:19:00,2024,4:19:0,86.96612639248289,25.721446096202385,0 days 14:38:00,14:38:0,Sat 13:19,5.958636161282406,2 days 03:55:00
10188,10,"1st Standard
1st Masters",Joe Geisinger; Eric Whicker; TC Bill McCanse; TC James Connolly,57,Standard,Undefined,18,32.4,False,False,True,False,['Joe Geisinger\nEric Whicker\n\n'],['Bill McCanse\nTC James Connolly'],1,1,Gonzales,0 days 04:36:00,2024,4:36:0,86.96612639248289,25.721446096202385,0 days 15:40:00,15:40:0,Sat 13:36,5.591618716565736,2 days 04:10:00
10189,11,1st USCA C-2,Joshua Hulin; Susannah Hulin; TC Stephen Nelson; TC Pricilla Hulin,56,USCA C2,Undefined,18.5,27,False,False,False,False,['Joshua Hulin\nSusannah Hulin\n\n'],['Stephen Nelson\nTC Pricilla Hulin'],1,1,Gonzales,0 days 04:32:00,2024,4:32:0,86.96612639248289,25.721446096202385,0 days 15:27:00,15:27:0,Sat 13:32,5.6738484035740555,2 days 04:53:00
10190,12,5th Unlimited,Kim Kaiser; Garrett Jones; Kileigh Reed; TC Peter Olden; TC Amelia Kaiser,521,Unlimited,Undefined,none,none,True,True,False,False,['Kim Kaiser\nGarrett Jones\nKileigh Reed\n\n'],['Peter Olden\nTC Amelia Kaiser'],1,5,Gonzales,0 days 04:34:00,2024,4:34:0,86.96612639248289,25.721446096202385,0 days 16:10:00,16:10:0,Sat 13:34,5.63243345172315,2 days 07:21:00
10191,13,1st Solo Unlimited Woman,Courtney Martinez; TC Ryan Henk; TC Mia Mata,4447,Women's Solo Unlimited,Female,none,none,True,True,False,False,['Courtney Martinez\n\n'],['Ryan Henk\nTC Mia Mata'],1,1,Gonzales,0 days 04:36:00,2024,4:36:0,86.96612639248289,25.721446096202385,0 days 15:45:00,15:45:0,Sat 13:36,5.591618716565736,2 days 07:43:00
10192,14,1st Aluminum,Jackson Swilley; Parker Carpenter; TC Kris Murphy; TC Becky Carpenter,306,Aluminum,Undefined,17.33,none,False,False,False,False,['Jackson Swilley\nParker Carpenter\n\n'],['Kris Murphy\nTC Becky Carpenter'],1,1,Gonzales,0 days 04:46:00,2024,4:46:0,86.96612639248289,25.721446096202385,0 days 16:30:00,16:30:0,Sat 13:46,5.396107572629871,2 days 07:47:00
10193,15,2nd Aluminum,Luke Parker; Libby Geisinger; TC Mary McStay; TC Patrick Jenison,555,Aluminum,Undefined,17.33,none,False,False,False,False,['Luke Parker\nLibby Geisinger\n\n'],['Mary McStay\nTC Patrick Jenison'],1,2,Gonzales,0 days 04:57:00,2024,4:57:0,86.96612639248289,25.721446096202385,0 days 16:25:00,16:25:0,Sat 13:57,5.196251736606542,2 days 08:43:00
10194,16,2nd Solo Unlimited Man,Chris Champion; TC AJ Champion; TC Mike Tecci,80,Men's Solo Unlimited,Male,none,none,True,True,False,False,['Chris Champion\n\n'],['AJ Champion\nTC Mike Tecci'],1,2,Gonzales,0 days 04:38:00,2024,4:38:0,86.96612639248289,25.721446096202385,0 days 15:34:00,15:34:0,Sat 13:38,5.551391243784687,2 days 10:11:00
10195,17,3rd Solo Unlimited Man,Curt Slaten; TC Mike Drost; TC Kate Slaten,11,Men's Solo Unlimited,Male,none,none,True,True,False,False,['Curt Slaten\n\n'],['Mike Drost\nTC Kate Slaten'],1,3,Gonzales,0 days 05:06:00,2024,5:6:0,86.96612639248289,25.721446096202385,0 days 16:16:00,16:16:0,Sat 14:6,5.0434208031769385,2 days 10:38:00
10196,18,2nd Mixed Tandem Unlimited,Adam Sims; Brandi Sims; TC Jason Smith; TC Rhett Reeves,2423,Tandem Unlimited,Undefined,none,none,True,True,False,False,['Adam Sims\nBrandi Sims\n\n'],['Jason Smith\nTC Rhett Reeves'],1,2,Gonzales,0 days 04:27:00,2024,4:27:0,86.96612639248289,25.721446096202385,0 days 15:37:00,15:37:0,Sat 13:27,5.780100246337614,2 days 10:48:00
10197,19,2nd USCA C-2,John Bugge; Mike De Abreu; TC Jennifer Bugge; TC Johnny Martinez,147,USCA C2,Undefined,18.5,27,False,False,False,False,['John Bugge\nMike De Abreu\n\n'],['Jennifer Bugge\nTC Johnny Martinez'],1,2,Gonzales,0 days 04:35:00,2024,4:35:0,86.96612639248289,25.721446096202385,0 days 15:59:00,15:59:0,Sat 13:35,5.611951875535066,2 days 10:53:00
10198,20,2nd Standard,Heather Harrison; Wendell Smith; TC Mark Miller; TC Aaron Timmins,333,Standard,Undefined,18,32.4,False,False,False,False,['Heather Harrison\nWendell Smith\n\n'],['Mark Miller\nTC Aaron Timmins'],1,2,Gonzales,0 days 04:54:00,2024,4:54:0,86.96612639248289,25.721446096202385,0 days 16:41:00,16:41:0,Sat 13:54,5.24927471351069,2 days 11:38:00
10199,21,1st Novice,Stahl Urban; Carlos Linares; TC William Russell; TC David Pearce,314,Novice,Undefined,17.33,none,False,False,False,False,['Stahl Urban\nCarlos Linares\n\n'],['William Russell\nTC David Pearce'],1,1,Gonzales,0 days 04:58:00,2024,4:58:0,86.96612639248289,25.721446096202385,0 days 16:46:00,16:46:0,Sat 13:58,5.17881465024209,2 days 11:51:00
10200,22,3rd Aluminum,Michael Davidson; Aaron Zwahr; TC Dolly Attwal; TC Vanessa Gill,6708,Aluminum,Undefined,17.33,none,False,False,False,False,['Michael Davidson\nAaron Zwahr\n\n'],['Dolly Attwal\nTC Vanessa Gill'],1,3,Gonzales,0 days 04:56:00,2024,4:56:0,86.96612639248289,25.721446096202385,0 days 17:10:00,17:10:0,Sat 13:56,5.213806641122105,2 days 12:12:00
10201,23,6th Unlimited,John Mark Harras; Bobby Smart; Egan Gyldenege; Andrew Davis; Tim Curry; Larry St Clair; TC Josephine Harras; TC Jesse Hazelwood,807,Unlimited,Undefined,none,none,True,True,False,False,['John Mark Harras\nBobby Smart\nEgan Gyldenege\nAndrew Davis\nTim Curry\nLarry St Clair\n\n'],['Josephine Harras\nTC Jesse Hazelwood'],1,6,Gonzales,0 days 04:37:00,2024,4:37:0,86.96612639248289,25.721446096202385,0 days 15:29:00,15:29:0,Sat 13:37,5.571432367408459,2 days 13:01:00
10202,24,3rd Mixed Tandem Unlimited,Clay Wyatt; Payton Wyatt; TC Jill Wyatt; TC Steven McCormick,143,Tandem Unlimited,Undefined,none,none,True,True,False,False,['Clay Wyatt\nPayton Wyatt\n\n'],['Jill Wyatt\nTC Steven McCormick'],1,3,Gonzales,0 days 05:04:00,2024,5:4:0,86.96612639248289,25.721446096202385,0 days 16:29:00,16:29:0,Sat 14:4,5.076601203197839,2 days 13:06:00
10203,25,7th Unlimited,Ed Wagner; Deb Brax; Kevin Berl; John Vermilyea; TC Rich Butts; TC Teresa Stout,73,Unlimited,Undefined,none,none,True,True,False,False,['Ed Wagner\nDeb Brax\nKevin Berl\nJohn Vermilyea\n\n'],['Rich Butts\nTC Teresa Stout'],1,7,Gonzales,0 days 04:55:00,2024,4:55:0,86.96612639248289,25.721446096202385,0 days 16:48:00,16:48:0,Sat 13:55,5.231480561939468,2 days 13:28:00
10204,26,4th Solo Unlimited Man,Cody Taylor; TC Hilary Taylor; TC Rocco Moses,1431,Men's Solo Unlimited,Male,none,none,True,True,False,False,['Cody Taylor\n\n'],['Hilary Taylor\nTC Rocco Moses'],1,4,Gonzales,0 days 04:59:00,2024,4:59:0,86.96612639248289,25.721446096202385,0 days 16:40:00,16:40:0,Sat 13:59,5.161494199906833,2 days 13:30:00
10205,27,8th Unlimited,Daniel Currey; Greg Frank; Austin Bodin; Will Parrish; TC Heather Currey; TC Miranda Wait,667,Unlimited,Undefined,none,none,True,True,False,False,['Daniel Currey\nGreg Frank\nAustin Bodin\nWill Parrish\n\n'],['Heather Currey\nTC Miranda Wait'],1,8,Gonzales,0 days 04:56:00,2024,4:56:0,86.96612639248289,25.721446096202385,0 days 16:59:00,16:59:0,Sat 13:56,5.213806641122105,2 days 13:59:00
10206,28,5th Solo Unlimited Man,Joshua Halloran; TC Lauren Halloran; TC Nate Dicks,2213,Men's Solo Unlimited,Male,none,none,True,True,False,False,['Joshua Halloran\n\n'],['Lauren Halloran\nTC Nate Dicks'],1,5,Gonzales,0 days 04:26:00,2024,4:26:0,86.96612639248289,25.721446096202385,0 days 16:24:00,16:24:0,Sat 13:26,5.801829946511816,2 days 14:11:00
10207,29,3rd Tandem Unlimited,Cooper Knight; Dustin Skogman; TC Justin Emerson; TC Dylan Skogman,302,Tandem Unlimited,Undefined,none,none,True,True,False,False,['Cooper Knight\nDustin Skogman\n\n'],['Justin Emerson\nTC Dylan Skogman'],1,3,Gonzales,0 days 04:59:00,2024,4:59:0,86.96612639248289,25.721446096202385,0 days 17:11:00,17:11:0,Sat 13:59,5.161494199906833,2 days 14:57:00
10208,30,6th Solo Unlimited Man,Jay Berger; TC Nadira Bakar; TC Jack Janecek,712,Men's Solo Unlimited,Male,none,none,True,True,False,False,['Jay Berger\n\n'],['Nadira Bakar\nTC Jack Janecek'],1,6,Gonzales,0 days 04:30:00,2024,4:30:0,86.96612639248289,25.721446096202385,0 days 15:28:00,15:28:0,Sat 13:30,5.7158769102671965,2 days 15:04:00
10209,31,4th Aluminum,Andrew Hurst; Garrett Hurst ; TC Eden Hurst; TC Ralph Hurst,832,Aluminum,Undefined,17.33,none,False,False,False,False,['Andrew Hurst\nGarrett Hurst \n\n'],['Eden Hurst\nTC Ralph Hurst'],1,4,Gonzales,0 days 06:12:00,2024,6:12:0,86.96612639248289,25.721446096202385,0 days 18:01:00,18:1:0,Sat 15:12,4.1486203380971585,2 days 15:18:00
10210,32,5th Aluminum,RD Kissling; Chris Stevenson; TC Karim Aziz; TC Roy Kleinsasser,281,Aluminum,Undefined,17.33,none,False,False,False,False,['RD Kissling\nChris Stevenson\n\n'],['Karim Aziz\nTC Roy Kleinsasser'],1,5,Gonzales,0 days 05:24:00,2024,5:24:0,86.96612639248289,25.721446096202385,0 days 17:53:00,17:53:0,Sat 14:24,4.763230758555997,2 days 15:19:00
10211,33,2nd Unlimited Women,Irene Moore; Sonja StClair; Martha Avila-Adame; TC Adam Adame; TC Erica Ortiz,643,Women's Unlimited,Female,none,none,True,True,False,False,['Irene Moore\nSonja StClair\nMartha Avila-Adame\n\n'],['Adam Adame\nTC Erica Ortiz'],1,2,Gonzales,0 days 04:57:00,2024,4:57:0,86.96612639248289,25.721446096202385,0 days 16:45:00,16:45:0,Sat 13:57,5.196251736606542,2 days 15:38:00
10212,34,3rd USCA C-2,Travis Crow; Fred Brent; TC Kert Prater; TC Kerry Prater,112,USCA C2,Undefined,18.5,27,False,False,False,False,['Travis Crow\nFred Brent\n\n'],['Kert Prater\nTC Kerry Prater'],1,3,Gonzales,0 days 05:12:00,2024,5:12:0,86.96612639248289,25.721446096202385,0 days 17:03:00,17:3:0,Sat 14:12,4.946431941577382,2 days 17:26:00
10213,35,9th Unlimited,Rhett Butler; Miguel Flores; Ross Bingham; TC Shelby Butler; TC Whitney Flores,830,Unlimited,Undefined,none,none,True,True,False,False,['Rhett Butler\nMiguel Flores\nRoss Bingham\n\n'],['Shelby Butler\nTC Whitney Flores'],1,9,Gonzales,0 days 04:35:00,2024,4:35:0,86.96612639248289,25.721446096202385,0 days 16:27:00,16:27:0,Sat 13:35,5.611951875535066,2 days 17:27:00
10214,36,7th Solo Unlimited Man,Benjamin Duckett; TC Constance Harris; TC Emily Duckett,728,Men's Solo Unlimited,Male,none,none,True,True,False,False,['Benjamin Duckett\n\n'],['Constance Harris\nTC Emily Duckett'],1,7,Gonzales,0 days 05:28:00,2024,5:28:0,86.96612639248289,25.721446096202385,0 days 17:48:00,17:48:0,Sat 14:28,4.705142578573607,2 days 19:06:00
10215,37,1st USCA C-1 Man,Richard Zambrana; TC Ginsie Stauss,17,Men's USCA C1,Male,18.5,32,False,False,False,False,['Richard Zambrana\n\n'],['Ginsie Stauss'],1,1,Gonzales,0 days 05:10:00,2024,5:10:0,86.96612639248289,25.721446096202385,0 days 17:40:00,17:40:0,Sat 14:10,4.97834440571659,2 days 20:57:00
10216,38,4th USCA C-2,Paul Pape; Mike Howard; TC Jennifer Keirnan-Pape; TC Amber Howard,1973,USCA C2,Undefined,18.5,27,False,False,False,False,['Paul Pape\nMike Howard\n\n'],['Jennifer Keirnan-Pape\nTC Amber Howard'],1,4,Gonzales,0 days 05:35:00,2024,5:35:0,86.96612639248289,25.721446096202385,0 days 18:47:00,18:47:0,Sat 14:35,4.6068261664840096,2 days 21:25:00
10217,39,6th Aluminum,Matt Sandel; Jacob Sandel ; TC Raphael Swafford; TC Amy Swafford,7804,Aluminum,Undefined,17.33,none,False,False,False,False,['Matt Sandel\nJacob Sandel \n\n'],['Raphael Swafford\nTC Amy Swafford'],1,6,Gonzales,0 days 05:22:00,2024,5:22:0,86.96612639248289,25.721446096202385,0 days 18:08:00,18:8:0,Sat 14:22,4.792816042770631,2 days 21:35:00
10218,40,2nd Solo Unlimited Woman,Cyndi Wilsdorf; TC Stephanie Wolfe; TC Susan Jordan,811,Women's Solo Unlimited,Female,none,none,True,True,False,False,['Cyndi Wilsdorf\n'],['Stephanie Wolfe\nTC Susan Jordan'],1,2,Gonzales,0 days 06:11:00,2024,6:11:0,86.96612639248289,25.721446096202385,0 days 18:44:00,18:44:0,Sat 15:11,4.159802603159415,2 days 21:36:00
10219,41,4th Tandem Unlimited,Shawn Melnar; Dylan Melnar ; TC Sharon Melnar; TC Mason Melnar,14,Tandem Unlimited,Undefined,none,none,True,True,False,False,['Shawn Melnar\nDylan Melnar \n\n'],['Sharon Melnar\nTC Mason Melnar'],1,4,Gonzales,0 days 05:19:00,2024,5:19:0,86.96612639248289,25.721446096202385,0 days 18:19:00,18:19:0,Sat 14:19,4.837889547875057,2 days 22:01:00
10220,42,5th Tandem Unlimited,James Ward; Paul Glisson; TC Emily Addlesperger; TC Janet Ward,1004,Tandem Unlimited,Undefined,none,none,True,True,False,False,['James Ward\nPaul Glisson\n\n'],['Emily Addlesperger\nTC Janet Ward'],1,5,Gonzales,0 days 05:26:00,2024,5:26:0,86.96612639248289,25.721446096202385,0 days 18:14:00,18:14:0,Sat 14:26,4.7340084839636285,2 days 22:18:00
10221,43,8th Solo Unlimited Man,Keifer Mauldin; TC Gary Gibson; TC Julia Gibson,414,Men's Solo Unlimited,Male,none,none,True,True,False,False,['Keifer Mauldin\n\n'],['Gary Gibson\nTC Julia Gibson'],1,8,Gonzales,0 days 05:27:00,2024,5:27:0,86.96612639248289,25.721446096202385,0 days 17:03:00,17:3:0,Sat 14:27,4.7195313937986025,2 days 22:24:00
10222,44,7th Aluminum,Hoyt Moss; Candace Morrison; TC Charlie Chapman; TC Wade Parsons,1620,Aluminum,Undefined,17.33,none,False,False,False,False,['Hoyt Moss\nCandace Morrison\n\n'],['Charlie Chapman\nTC Wade Parsons'],1,7,Gonzales,0 days 06:07:00,2024,6:7:0,86.96612639248289,25.721446096202385,0 days 19:43:00,19:43:0,Sat 15:7,4.205141051150254,2 days 23:17:00
10223,45,5th USCA C-2,Jared O'Brien; Chris Davis ; TC Jami O'Brien; TC Ana Davis,1984,USCA C2,Undefined,18.5,27,False,False,False,False,"[""Jared O'Brien\nChris Davis \n\n""]","[""Jami O'Brien\nTC Ana Davis""]",1,5,Gonzales,0 days 05:11:00,2024,5:11:0,86.96612639248289,25.721446096202385,0 days 18:04:00,18:4:0,Sat 14:11,4.962336867434543,2 days 23:51:00
10224,46,6th Tandem Unlimited,Brady Lotz; Charles Cox; TC Charlene Lotz; TC John Reagan,1010,Tandem Unlimited,Undefined,none,none,True,True,False,False,['Brady Lotz\nCharles Cox\n\n'],['Charlene Lotz\nTC John Reagan'],1,6,Gonzales,0 days 05:42:00,2024,5:42:0,86.96612639248289,25.721446096202385,0 days 17:34:00,17:34:0,Sat 14:42,4.512534402842523,2 days 23:56:00
10225,47,10th Unlimited,Benton Mahaffey; Bolin Mahaffey; Logan Canter; TC Benton Mahaffey Sr; TC Joseph Makaitis,1,Unlimited,Undefined,none,none,True,True,False,False,['Benton Mahaffey\nBolin Mahaffey\nLogan Canter\n\n'],['Benton Mahaffey Sr\nTC Joseph Makaitis'],1,10,Gonzales,0 days 05:16:00,2024,5:16:0,86.96612639248289,25.721446096202385,0 days 18:03:00,18:3:0,Sat 14:16,4.883818879025769,3 days 00:18:00
10226,48,7th Tandem Unlimited,Ryan Stewart; Marsh Zurovec; TC Tabette Stewart; TC Robert Zurovec,8588,Tandem Unlimited,Undefined,none,none,True,True,False,False,['Ryan Stewart\nMarsh Zurovec\n\n'],['Tabette Stewart\nTC Robert Zurovec'],1,7,Gonzales,0 days 05:09:00,2024,5:9:0,86.96612639248289,25.721446096202385,0 days 17:54:00,17:54:0,Sat 14:9,4.994455552660657,3 days 00:44:00
10227,49,8th Tandem Unlimited,Blair  Severson; Anthony Garcia; TC Christopher Garcia; TC Nick Olney,1111,Tandem Unlimited,Undefined,none,none,True,True,False,False,['Blair  Severson\nAnthony Garcia\n\n'],['Christopher Garcia\nTC Nick Olney'],1,8,Gonzales,0 days 05:28:00,2024,5:28:0,86.96612639248289,25.721446096202385,0 days 19:59:00,19:59:0,Sat 14:28,4.705142578573607,3 days 00:47:00
10228,50,2nd Novice,Peter Vogt; Conor Steward; TC Anahi Villarruel; TC Kayla Weirich,1468,Novice,Undefined,17.33,none,False,False,False,False,['Peter Vogt\nConor Steward\n\n'],['Anahi Villarruel\nTC Kayla Weirich'],1,2,Gonzales,0 days 06:43:00,2024,6:43:0,86.96612639248289,25.721446096202385,0 days 20:15:00,20:15:0,Sat 15:43,3.8294956967050697,3 days 01:12:00
10229,51,9th Tandem Unlimited,William Stafford; John Dupont; TC Shannon Jones; TC Darla Stafford,65,Tandem Unlimited,Undefined,none,none,True,True,False,False,['William Stafford\nJohn Dupont\n\n'],['Shannon Jones\nTC Darla Stafford'],1,9,Gonzales,0 days 05:30:00,2024,5:30:0,86.96612639248289,25.721446096202385,0 days 18:01:00,18:1:0,Sat 14:30,4.676626562945888,3 days 01:15:00
10230,52,8th Aluminum,Alex Roessler; Andrew Parker; TC Levi Wildman; TC Luke Knackstadt,1986,Aluminum,Undefined,17.33,none,False,False,False,False,['Alex Roessler\nAndrew Parker\n\n'],['Levi Wildman\nTC Luke Knackstadt'],1,8,Gonzales,0 days 05:21:00,2024,5:21:0,86.96612639248289,25.721446096202385,0 days 18:56:00,18:56:0,Sat 14:21,4.807746933869605,3 days 01:26:00
10231,53,11th Unlimited,Mike Smith; Stacy Greer; Rob Nichols; Jake Gibeaux; Hunter Hayes; TC Cindy Gibeaux; TC Trab Seyn,2024,Unlimited,Undefined,none,none,True,True,False,False,['Mike Smith\nStacy Greer\nRob Nichols\nJake Gibeaux\nHunter Hayes\n\n'],['Cindy Gibeaux\nTC Trab Seyn'],1,11,Gonzales,0 days 07:36:00,2024,7:36:0,86.96612639248289,25.721446096202385,0 days 19:45:00,19:45:0,Sat 16:36,3.3844008021318928,3 days 01:41:00
10232,54,1st Novice Women,Katie Cunningham; Rachel Friedman; TC Thomas Martin; TC William Martin,125,Women's Novice,Female,17.33,none,False,False,False,False,['Katie Cunningham\nRachel Friedman\n\n'],['Thomas Martin\nTC William Martin'],1,1,Gonzales,0 days 06:25:00,2024,6:25:0,86.96612639248289,25.721446096202385,0 days 19:52:00,19:52:0,Sat 15:25,4.008537053953618,3 days 01:47:00
10233,55,3rd Solo Unlimited Woman,Samantha Binion; TC Rob Wytaske; TC Josie Wytaske,747,Women's Solo Unlimited,Female,none,none,True,True,False,False,['Samantha Binion\n\n'],['Rob Wytaske\nTC Josie Wytaske'],1,3,Gonzales,0 days 05:29:00,2024,5:29:0,86.96612639248289,25.721446096202385,0 days 18:29:00,18:29:0,Sat 14:29,4.690841233349979,3 days 04:22:00
10234,56,4th Solo Unlimited Woman,Salli O'Donnell; TC Mike Malone,5353,Women's Solo Unlimited,Female,none,none,True,True,False,False,"[""Salli O'Donnell\n\n""]",['Mike Malone'],1,4,Gonzales,0 days 04:15:00,2024,4:15:0,86.96612639248289,25.721446096202385,0 days 14:42:00,14:42:0,Sat 13:15,6.052104963812326,2 days 05:14:00
10235,57,"
9th Solo Unlimited Man",John D Chapman; TC Joshua Sarkardehi; TC Sam Evans,12,Men's Solo Unlimited,Male,none,none,True,True,False,False,['John D Chapman\n\n'],['Joshua Sarkardehi\nTC Sam Evans'],1,9,Gonzales,0 days 05:29:00,2024,5:29:0,86.96612639248289,25.721446096202385,0 days 18:25:00,18:25:0,Sat 14:29,4.690841233349979,3 days 05:23:00
10236,58,3rd Standard,Jeff Larsen; Mirko Pruefer; TC Keith Stone; TC Ron Popp,101,Standard,Undefined,18,32.4,False,False,False,False,['Jeff Larsen\nMirko Pruefer\n\n'],['Keith Stone\nTC Ron Popp'],1,3,Gonzales,0 days 05:54:00,2024,5:54:0,86.96612639248289,25.721446096202385,0 days 20:18:00,20:18:0,Sat 14:54,4.359567134949557,3 days 05:42:00
